timestamp,location,vehicle_count,weather,average_speed_kmph
1679738196,Location_A,386,Rainy,31.16
1679738196,Location_B,175,Rainy,77.88
1679738196,Location_C,261,Rainy,60.11
1679738196,Location_D,132,Cloudy,60.86
1679738196,Location_E,496,Snowy,36.16
1689151341,Location_A,53,Rainy,84.86
1689151341,Location_B,388,Foggy,93.89
1689151341,Location_C,85,Foggy,57.42
1689151341,Location_D,409,Rainy,85.87
1689151341,Location_E,441,Cloudy,76.48
1652636563,Location_A,121,Snowy,41.26
1652636563,Location_B,373,Sunny,74.39
1652636563,Location_C,242,Foggy,86.95
1652636563,Location_D,91,Foggy,46.05
1652636563,Location_E,435,Snowy,87.72
1665185936,Location_A,454,Foggy,56.05
1665185936,Location_B,46,Rainy,65.65
1665185936,Location_C,389,Foggy,38.23
1665185936,Location_D,62,Foggy,41.31
1665185936,Location_E,148,Sunny,89.29
1683238880,Location_A,347,Sunny,81.35
1683238880,Location_B,329,Snowy,20.1
1683238880,Location_C,365,Sunny,74.14
1683238880,Location_D,184,Sunny,59.08
1683238880,Location_E,117,Cloudy,99.81
1679963676,Location_A,202,Rainy,54.35
1679963676,Location_B,384,Rainy,28.14
1679963676,Location_C,278,Cloudy,24.51
1679963676,Location_D,375,Foggy,91.86
1679963676,Location_E,179,Rainy,94.48
1637790500,Location_A,68,Sunny,59.43
1637790500,Location_B,384,Foggy,45.6
1637790500,Location_C,143,Snowy,50.15
1637790500,Location_D,400,Rainy,30.83
1637790500,Location_E,356,Sunny,97.16
1620276263,Location_A,478,Sunny,62.51
1620276263,Location_B,40,Cloudy,78.72
1620276263,Location_C,232,Rainy,73.36
1620276263,Location_D,411,Sunny,98.0
1620276263,Location_E,74,Rainy,94.57
1618120095,Location_A,370,Foggy,54.69
1618120095,Location_B,23,Cloudy,99.38
1618120095,Location_C,207,Sunny,57.13
1618120095,Location_D,37,Foggy,77.98
1618120095,Location_E,294,Rainy,20.73
1667554426,Location_A,149,Foggy,68.87
1667554426,Location_B,4,Foggy,60.01
1667554426,Location_C,6,Sunny,91.29
1667554426,Location_D,166,Sunny,67.66
1667554426,Location_E,84,Cloudy,69.8
1686128834,Location_A,359,Cloudy,34.14
1686128834,Location_B,486,Cloudy,99.92
1686128834,Location_C,179,Foggy,91.05
1686128834,Location_D,457,Rainy,52.44
1686128834,Location_E,125,Cloudy,56.34
1624154881,Location_A,375,Cloudy,81.19
1624154881,Location_B,380,Sunny,61.01
1624154881,Location_C,13,Sunny,37.31
1624154881,Location_D,422,Rainy,86.21
1624154881,Location_E,326,Snowy,40.57
1667165584,Location_A,476,Foggy,73.05
1667165584,Location_B,316,Rainy,37.27
1667165584,Location_C,267,Sunny,69.17
1667165584,Location_D,184,Snowy,23.35
1667165584,Location_E,74,Rainy,94.1
1627607812,Location_A,25,Foggy,61.41
1627607812,Location_B,57,Rainy,77.02
1627607812,Location_C,216,Rainy,28.77
1627607812,Location_D,472,Rainy,25.85
1627607812,Location_E,46,Rainy,63.15
1663714126,Location_A,397,Cloudy,37.76
1663714126,Location_B,6,Rainy,63.82
1663714126,Location_C,196,Snowy,99.52
1663714126,Location_D,263,Snowy,84.22
1663714126,Location_E,336,Cloudy,51.58
1648887163,Location_A,243,Cloudy,77.37
1648887163,Location_B,374,Rainy,67.89
1648887163,Location_C,379,Sunny,55.15
1648887163,Location_D,141,Cloudy,24.86
1648887163,Location_E,75,Cloudy,32.11
1647169728,Location_A,300,Sunny,94.48
1647169728,Location_B,157,Rainy,93.86
1647169728,Location_C,425,Foggy,22.48
1647169728,Location_D,226,Sunny,39.91
1647169728,Location_E,37,Rainy,25.31
1650693980,Location_A,467,Snowy,86.08
1650693980,Location_B,43,Snowy,89.75
1650693980,Location_C,392,Foggy,87.18
1650693980,Location_D,233,Foggy,67.25
1650693980,Location_E,70,Cloudy,36.69
1660139346,Location_A,260,Foggy,24.68
1660139346,Location_B,237,Snowy,85.83
1660139346,Location_C,332,Rainy,84.45
1660139346,Location_D,402,Snowy,55.58
1660139346,Location_E,281,Cloudy,28.43
1632138291,Location_A,430,Foggy,47.16
1632138291,Location_B,22,Rainy,79.83
1632138291,Location_C,277,Foggy,56.79
1632138291,Location_D,27,Sunny,93.18
1632138291,Location_E,15,Sunny,58.05
1646689680,Location_A,71,Cloudy,76.7
1646689680,Location_B,206,Rainy,49.32
1646689680,Location_C,439,Cloudy,27.94
1646689680,Location_D,343,Cloudy,57.55
1646689680,Location_E,167,Rainy,62.12
1610051960,Location_A,382,Foggy,71.94
1610051960,Location_B,411,Rainy,61.4
1610051960,Location_C,373,Snowy,74.27
1610051960,Location_D,486,Cloudy,34.53
1610051960,Location_E,146,Foggy,45.75
1620570435,Location_A,369,Rainy,36.21
1620570435,Location_B,14,Foggy,39.27
1620570435,Location_C,460,Sunny,61.5
1620570435,Location_D,212,Rainy,54.46
1620570435,Location_E,113,Snowy,96.63
1612979576,Location_A,265,Sunny,79.42
1612979576,Location_B,114,Snowy,36.92
1612979576,Location_C,435,Sunny,42.08
1612979576,Location_D,381,Sunny,67.83
1612979576,Location_E,218,Foggy,29.4
1654079092,Location_A,435,Rainy,55.11
1654079092,Location_B,498,Foggy,53.84
1654079092,Location_C,23,Foggy,43.73
1654079092,Location_D,314,Sunny,56.36
1654079092,Location_E,384,Cloudy,72.22
1664357684,Location_A,205,Snowy,89.21
1664357684,Location_B,91,Snowy,88.66
1664357684,Location_C,345,Snowy,28.16
1664357684,Location_D,447,Sunny,37.12
1664357684,Location_E,369,Cloudy,49.19
1676119504,Location_A,357,Sunny,30.8
1676119504,Location_B,142,Cloudy,85.69
1676119504,Location_C,297,Sunny,29.58
1676119504,Location_D,90,Cloudy,99.36
1676119504,Location_E,180,Rainy,26.19
1661605056,Location_A,350,Rainy,80.71
1661605056,Location_B,300,Foggy,64.16
1661605056,Location_C,378,Rainy,39.47
1661605056,Location_D,138,Sunny,85.48
1661605056,Location_E,248,Cloudy,64.45
1656465688,Location_A,40,Foggy,69.69
1656465688,Location_B,131,Foggy,90.59
1656465688,Location_C,391,Snowy,44.55
1656465688,Location_D,463,Cloudy,67.89
1656465688,Location_E,416,Sunny,78.59
1610702063,Location_A,56,Rainy,28.2
1610702063,Location_B,15,Cloudy,99.56
1610702063,Location_C,313,Rainy,83.49
1610702063,Location_D,215,Snowy,58.1
1610702063,Location_E,190,Snowy,43.92
1634476488,Location_A,142,Cloudy,38.25
1634476488,Location_B,405,Foggy,76.81
1634476488,Location_C,397,Rainy,42.91
1634476488,Location_D,383,Rainy,96.57
1634476488,Location_E,295,Rainy,50.51
1662343395,Location_A,197,Snowy,79.66
1662343395,Location_B,438,Snowy,73.35
1662343395,Location_C,431,Foggy,42.11
1662343395,Location_D,18,Snowy,24.75
1662343395,Location_E,2,Sunny,94.81
1623147005,Location_A,190,Foggy,55.63
1623147005,Location_B,390,Sunny,20.42
1623147005,Location_C,437,Snowy,57.01
1623147005,Location_D,364,Sunny,83.8
1623147005,Location_E,77,Cloudy,85.16
1624568279,Location_A,457,Snowy,64.3
1624568279,Location_B,200,Snowy,82.46
1624568279,Location_C,10,Rainy,52.03
1624568279,Location_D,150,Sunny,89.03
1624568279,Location_E,459,Foggy,63.28
1682821098,Location_A,391,Cloudy,43.55
1682821098,Location_B,47,Sunny,85.51
1682821098,Location_C,316,Cloudy,55.77
1682821098,Location_D,404,Cloudy,95.45
1682821098,Location_E,281,Foggy,96.05
1674489769,Location_A,324,Snowy,95.46
1674489769,Location_B,268,Foggy,37.64
1674489769,Location_C,269,Cloudy,71.58
1674489769,Location_D,275,Cloudy,23.52
1674489769,Location_E,88,Sunny,33.76
1656342425,Location_A,328,Snowy,96.04
1656342425,Location_B,106,Rainy,60.82
1656342425,Location_C,58,Snowy,69.09
1656342425,Location_D,20,Snowy,42.73
1656342425,Location_E,466,Rainy,70.69
1645709251,Location_A,249,Cloudy,93.72
1645709251,Location_B,320,Rainy,45.07
1645709251,Location_C,101,Rainy,61.44
1645709251,Location_D,437,Rainy,23.57
1645709251,Location_E,120,Cloudy,91.54
1690877097,Location_A,147,Cloudy,65.27
1690877097,Location_B,54,Sunny,94.83
1690877097,Location_C,265,Snowy,59.67
1690877097,Location_D,166,Cloudy,29.41
1690877097,Location_E,229,Sunny,20.61
1618154107,Location_A,308,Foggy,83.57
1618154107,Location_B,136,Foggy,30.06
1618154107,Location_C,312,Foggy,21.97
1618154107,Location_D,101,Rainy,91.73
1618154107,Location_E,482,Cloudy,45.86
1670135982,Location_A,15,Foggy,78.27
1670135982,Location_B,4,Sunny,32.26
1670135982,Location_C,314,Snowy,67.85
1670135982,Location_D,401,Foggy,84.5
1670135982,Location_E,97,Foggy,31.64
1630081601,Location_A,332,Cloudy,88.19
1630081601,Location_B,492,Snowy,35.29
1630081601,Location_C,298,Snowy,80.12
1630081601,Location_D,250,Sunny,38.11
1630081601,Location_E,288,Foggy,58.57
1624237136,Location_A,174,Sunny,26.63
1624237136,Location_B,379,Foggy,30.89
1624237136,Location_C,300,Sunny,51.73
1624237136,Location_D,481,Sunny,47.91
1624237136,Location_E,384,Sunny,23.87
1646741406,Location_A,360,Foggy,31.17
1646741406,Location_B,472,Cloudy,94.64
1646741406,Location_C,43,Rainy,96.68
1646741406,Location_D,7,Sunny,40.19
1646741406,Location_E,448,Cloudy,98.27
1638521909,Location_A,294,Sunny,86.38
1638521909,Location_B,207,Snowy,72.63
1638521909,Location_C,459,Foggy,58.39
1638521909,Location_D,415,Cloudy,73.98
1638521909,Location_E,100,Foggy,67.98
1684688468,Location_A,236,Cloudy,49.96
1684688468,Location_B,292,Cloudy,44.49
1684688468,Location_C,283,Cloudy,22.13
1684688468,Location_D,288,Snowy,32.41
1684688468,Location_E,244,Sunny,46.31
1618604712,Location_A,237,Rainy,89.07
1618604712,Location_B,312,Rainy,72.89
1618604712,Location_C,432,Snowy,92.54
1618604712,Location_D,66,Snowy,45.92
1618604712,Location_E,440,Sunny,35.38
1674882920,Location_A,103,Sunny,82.72
1674882920,Location_B,385,Rainy,40.13
1674882920,Location_C,161,Cloudy,21.39
1674882920,Location_D,134,Snowy,89.37
1674882920,Location_E,145,Cloudy,47.4
1647129558,Location_A,260,Foggy,45.57
1647129558,Location_B,181,Sunny,90.6
1647129558,Location_C,202,Rainy,90.82
1647129558,Location_D,260,Snowy,40.3
1647129558,Location_E,407,Snowy,63.54
1612776920,Location_A,109,Foggy,96.38
1612776920,Location_B,5,Rainy,82.83
1612776920,Location_C,232,Foggy,74.46
1612776920,Location_D,379,Sunny,52.99
1612776920,Location_E,201,Foggy,28.36
1630073566,Location_A,112,Cloudy,35.44
1630073566,Location_B,268,Sunny,97.17
1630073566,Location_C,208,Sunny,69.44
1630073566,Location_D,470,Cloudy,57.73
1630073566,Location_E,493,Snowy,22.27
1689848055,Location_A,84,Snowy,43.34
1689848055,Location_B,121,Snowy,45.43
1689848055,Location_C,362,Rainy,74.46
1689848055,Location_D,9,Foggy,77.72
1689848055,Location_E,349,Snowy,87.98
1645965112,Location_A,180,Cloudy,96.23
1645965112,Location_B,436,Foggy,37.13
1645965112,Location_C,296,Cloudy,55.49
1645965112,Location_D,348,Foggy,61.25
1645965112,Location_E,86,Cloudy,23.79
1658603726,Location_A,249,Sunny,73.05
1658603726,Location_B,431,Sunny,73.12
1658603726,Location_C,333,Rainy,26.63
1658603726,Location_D,74,Foggy,83.55
1658603726,Location_E,377,Foggy,71.27
1691862627,Location_A,316,Cloudy,26.34
1691862627,Location_B,24,Rainy,30.59
1691862627,Location_C,400,Snowy,71.76
1691862627,Location_D,348,Sunny,53.3
1691862627,Location_E,8,Sunny,21.62
1660779156,Location_A,231,Snowy,75.9
1660779156,Location_B,392,Cloudy,31.74
1660779156,Location_C,424,Cloudy,49.1
1660779156,Location_D,418,Sunny,63.28
1660779156,Location_E,184,Foggy,92.24
1684674507,Location_A,67,Cloudy,30.68
1684674507,Location_B,105,Sunny,86.85
1684674507,Location_C,246,Snowy,78.36
1684674507,Location_D,137,Foggy,92.96
1684674507,Location_E,333,Rainy,89.07
1622233143,Location_A,338,Cloudy,50.56
1622233143,Location_B,466,Cloudy,65.43
1622233143,Location_C,133,Sunny,95.06
1622233143,Location_D,318,Sunny,50.35
1622233143,Location_E,174,Foggy,89.38
1669607582,Location_A,156,Rainy,43.97
1669607582,Location_B,4,Sunny,98.16
1669607582,Location_C,230,Foggy,33.95
1669607582,Location_D,140,Cloudy,73.56
1669607582,Location_E,154,Snowy,31.6
1610413878,Location_A,350,Sunny,20.1
1610413878,Location_B,25,Cloudy,40.44
1610413878,Location_C,374,Cloudy,50.76
1610413878,Location_D,371,Sunny,64.55
1610413878,Location_E,498,Rainy,80.22
1663936421,Location_A,41,Rainy,24.41
1663936421,Location_B,106,Rainy,60.59
1663936421,Location_C,351,Foggy,42.63
1663936421,Location_D,125,Rainy,64.26
1663936421,Location_E,201,Snowy,94.1
1670584834,Location_A,69,Cloudy,61.15
1670584834,Location_B,107,Sunny,51.98
1670584834,Location_C,90,Foggy,59.42
1670584834,Location_D,334,Snowy,68.41
1670584834,Location_E,442,Snowy,44.78
1676216123,Location_A,465,Sunny,34.91
1676216123,Location_B,479,Snowy,47.08
1676216123,Location_C,466,Rainy,82.16
1676216123,Location_D,500,Sunny,66.22
1676216123,Location_E,418,Cloudy,93.13
1671715328,Location_A,27,Snowy,70.43
1671715328,Location_B,370,Rainy,20.96
1671715328,Location_C,320,Snowy,28.34
1671715328,Location_D,100,Rainy,50.11
1671715328,Location_E,38,Cloudy,41.17
1616789328,Location_A,425,Sunny,72.6
1616789328,Location_B,193,Snowy,52.08
1616789328,Location_C,30,Snowy,53.49
1616789328,Location_D,497,Snowy,56.16
1616789328,Location_E,3,Cloudy,39.56
1639134902,Location_A,155,Foggy,40.06
1639134902,Location_B,306,Rainy,58.12
1639134902,Location_C,84,Sunny,38.74
1639134902,Location_D,264,Cloudy,33.96
1639134902,Location_E,171,Rainy,89.1
1645173776,Location_A,147,Sunny,61.76
1645173776,Location_B,245,Foggy,70.02
1645173776,Location_C,493,Rainy,44.83
1645173776,Location_D,424,Cloudy,93.91
1645173776,Location_E,279,Rainy,95.88
1633295424,Location_A,245,Foggy,31.0
1633295424,Location_B,292,Foggy,63.26
1633295424,Location_C,239,Sunny,44.43
1633295424,Location_D,145,Snowy,79.35
1633295424,Location_E,338,Cloudy,39.77
1651821484,Location_A,81,Foggy,95.8
1651821484,Location_B,282,Sunny,70.88
1651821484,Location_C,5,Snowy,65.54
1651821484,Location_D,336,Rainy,65.75
1651821484,Location_E,386,Snowy,43.0
1617646342,Location_A,72,Sunny,20.7
1617646342,Location_B,26,Foggy,94.41
1617646342,Location_C,156,Sunny,43.0
1617646342,Location_D,340,Sunny,99.15
1617646342,Location_E,69,Foggy,53.09
1659826247,Location_A,460,Rainy,34.91
1659826247,Location_B,98,Rainy,52.84
1659826247,Location_C,241,Cloudy,27.26
1659826247,Location_D,227,Sunny,42.06
1659826247,Location_E,301,Cloudy,82.5
1667011170,Location_A,65,Snowy,22.45
1667011170,Location_B,280,Snowy,63.55
1667011170,Location_C,29,Cloudy,97.86
1667011170,Location_D,377,Sunny,55.93
1667011170,Location_E,481,Rainy,92.69
1672443876,Location_A,258,Rainy,28.21
1672443876,Location_B,68,Snowy,80.87
1672443876,Location_C,338,Sunny,62.82
1672443876,Location_D,88,Sunny,45.97
1672443876,Location_E,235,Cloudy,41.54
1625226946,Location_A,486,Foggy,28.57
1625226946,Location_B,133,Cloudy,56.15
1625226946,Location_C,170,Sunny,63.29
1625226946,Location_D,460,Cloudy,65.73
1625226946,Location_E,235,Sunny,46.49
1668752116,Location_A,293,Foggy,46.49
1668752116,Location_B,111,Sunny,23.83
1668752116,Location_C,50,Rainy,68.7
1668752116,Location_D,55,Foggy,24.63
1668752116,Location_E,125,Foggy,40.87
1646913266,Location_A,429,Rainy,96.76
1646913266,Location_B,348,Sunny,57.27
1646913266,Location_C,333,Cloudy,93.73
1646913266,Location_D,139,Snowy,58.6
1646913266,Location_E,112,Rainy,97.23
1677497173,Location_A,187,Cloudy,53.71
1677497173,Location_B,453,Foggy,92.14
1677497173,Location_C,292,Snowy,23.1
1677497173,Location_D,170,Cloudy,21.88
1677497173,Location_E,20,Snowy,27.12
1616922745,Location_A,434,Snowy,52.37
1616922745,Location_B,121,Foggy,58.41
1616922745,Location_C,334,Foggy,39.91
1616922745,Location_D,406,Foggy,84.37
1616922745,Location_E,283,Foggy,34.7
1615475221,Location_A,440,Snowy,69.62
1615475221,Location_B,153,Rainy,48.83
1615475221,Location_C,471,Rainy,91.44
1615475221,Location_D,19,Rainy,50.99
1615475221,Location_E,453,Sunny,41.91
1613149259,Location_A,354,Rainy,33.76
1613149259,Location_B,261,Sunny,30.94
1613149259,Location_C,145,Sunny,42.15
1613149259,Location_D,3,Snowy,98.34
1613149259,Location_E,278,Cloudy,31.11
1661917002,Location_A,118,Cloudy,87.25
1661917002,Location_B,43,Cloudy,43.76
1661917002,Location_C,491,Foggy,83.73
1661917002,Location_D,60,Foggy,87.17
1661917002,Location_E,467,Foggy,50.45
1662838987,Location_A,333,Cloudy,38.58
1662838987,Location_B,191,Sunny,36.64
1662838987,Location_C,200,Rainy,89.89
1662838987,Location_D,402,Snowy,42.47
1662838987,Location_E,97,Rainy,28.57
1642524415,Location_A,459,Foggy,63.1
1642524415,Location_B,244,Cloudy,82.05
1642524415,Location_C,112,Cloudy,29.92
1642524415,Location_D,396,Cloudy,40.34
1642524415,Location_E,357,Sunny,72.69
1653853173,Location_A,285,Sunny,33.37
1653853173,Location_B,64,Cloudy,73.01
1653853173,Location_C,126,Sunny,72.3
1653853173,Location_D,157,Cloudy,72.95
1653853173,Location_E,351,Rainy,89.84
1634103242,Location_A,390,Rainy,27.14
1634103242,Location_B,64,Rainy,31.66
1634103242,Location_C,94,Snowy,63.94
1634103242,Location_D,277,Foggy,50.46
1634103242,Location_E,467,Snowy,21.73
1632383350,Location_A,90,Sunny,82.59
1632383350,Location_B,413,Cloudy,63.22
1632383350,Location_C,62,Snowy,42.38
1632383350,Location_D,98,Cloudy,71.71
1632383350,Location_E,176,Rainy,99.84
1633753319,Location_A,470,Snowy,44.94
1633753319,Location_B,14,Rainy,66.17
1633753319,Location_C,96,Snowy,45.26
1633753319,Location_D,73,Rainy,58.31
1633753319,Location_E,313,Sunny,76.6
1666540193,Location_A,362,Foggy,67.12
1666540193,Location_B,179,Foggy,23.35
1666540193,Location_C,287,Foggy,77.61
1666540193,Location_D,354,Cloudy,81.28
1666540193,Location_E,195,Rainy,47.03
1648566836,Location_A,467,Cloudy,26.87
1648566836,Location_B,463,Cloudy,87.46
1648566836,Location_C,91,Sunny,30.3
1648566836,Location_D,309,Rainy,33.61
1648566836,Location_E,10,Sunny,45.34
1687134880,Location_A,37,Rainy,75.57
1687134880,Location_B,171,Snowy,88.74
1687134880,Location_C,260,Rainy,33.29
1687134880,Location_D,385,Foggy,79.31
1687134880,Location_E,385,Sunny,43.42
1629744192,Location_A,371,Foggy,79.31
1629744192,Location_B,437,Sunny,46.3
1629744192,Location_C,150,Sunny,73.71
1629744192,Location_D,371,Rainy,47.23
1629744192,Location_E,235,Sunny,20.25
1620078244,Location_A,308,Rainy,26.8
1620078244,Location_B,103,Snowy,43.46
1620078244,Location_C,157,Snowy,78.76
1620078244,Location_D,201,Foggy,46.34
1620078244,Location_E,130,Foggy,35.7
1691660901,Location_A,165,Rainy,73.93
1691660901,Location_B,356,Sunny,22.37
1691660901,Location_C,206,Snowy,39.0
1691660901,Location_D,318,Rainy,60.74
1691660901,Location_E,37,Cloudy,30.84
1675382546,Location_A,119,Rainy,36.44
1675382546,Location_B,266,Snowy,80.01
1675382546,Location_C,163,Foggy,30.54
1675382546,Location_D,70,Sunny,72.22
1675382546,Location_E,91,Foggy,61.89
1644938644,Location_A,160,Cloudy,39.46
1644938644,Location_B,318,Rainy,84.61
1644938644,Location_C,164,Foggy,26.1
1644938644,Location_D,285,Sunny,64.16
1644938644,Location_E,106,Foggy,66.1
1649598592,Location_A,284,Rainy,91.93
1649598592,Location_B,164,Sunny,59.98
1649598592,Location_C,362,Snowy,66.91
1649598592,Location_D,18,Snowy,85.74
1649598592,Location_E,437,Cloudy,79.41
1609523536,Location_A,252,Cloudy,59.18
1609523536,Location_B,1,Sunny,90.68
1609523536,Location_C,230,Snowy,87.32
1609523536,Location_D,120,Sunny,34.07
1609523536,Location_E,58,Cloudy,48.69
1618605437,Location_A,489,Rainy,28.56
1618605437,Location_B,146,Sunny,81.07
1618605437,Location_C,80,Foggy,65.88
1618605437,Location_D,14,Sunny,51.04
1618605437,Location_E,208,Sunny,27.88
1660412340,Location_A,500,Cloudy,30.32
1660412340,Location_B,403,Cloudy,84.65
1660412340,Location_C,497,Rainy,72.75
1660412340,Location_D,211,Foggy,86.98
1660412340,Location_E,21,Rainy,91.04
1618888224,Location_A,485,Snowy,95.82
1618888224,Location_B,388,Foggy,87.12
1618888224,Location_C,273,Rainy,53.03
1618888224,Location_D,76,Rainy,55.07
1618888224,Location_E,35,Sunny,82.73
1632729502,Location_A,114,Snowy,44.29
1632729502,Location_B,433,Foggy,32.92
1632729502,Location_C,464,Rainy,56.05
1632729502,Location_D,306,Foggy,45.9
1632729502,Location_E,281,Cloudy,77.86
1681489748,Location_A,368,Snowy,82.78
1681489748,Location_B,353,Snowy,65.7
1681489748,Location_C,490,Cloudy,68.99
1681489748,Location_D,388,Cloudy,83.14
1681489748,Location_E,482,Foggy,93.82
1631493512,Location_A,16,Cloudy,98.71
1631493512,Location_B,160,Cloudy,89.09
1631493512,Location_C,327,Snowy,65.09
1631493512,Location_D,394,Snowy,48.98
1631493512,Location_E,226,Foggy,71.2
1666725990,Location_A,433,Snowy,84.71
1666725990,Location_B,128,Foggy,66.05
1666725990,Location_C,98,Rainy,87.12
1666725990,Location_D,166,Cloudy,83.53
1666725990,Location_E,455,Rainy,87.75
1645089773,Location_A,363,Sunny,76.26
1645089773,Location_B,373,Rainy,55.34
1645089773,Location_C,268,Cloudy,22.8
1645089773,Location_D,123,Cloudy,54.06
1645089773,Location_E,472,Snowy,69.39
1690186670,Location_A,132,Sunny,47.79
1690186670,Location_B,29,Foggy,30.34
1690186670,Location_C,194,Sunny,85.76
1690186670,Location_D,344,Rainy,27.38
1690186670,Location_E,219,Sunny,74.95
1640518555,Location_A,173,Sunny,47.64
1640518555,Location_B,228,Sunny,67.58
1640518555,Location_C,476,Cloudy,48.22
1640518555,Location_D,438,Sunny,67.01
1640518555,Location_E,267,Snowy,94.65
1618138440,Location_A,9,Cloudy,44.48
1618138440,Location_B,334,Foggy,65.12
1618138440,Location_C,327,Rainy,57.73
1618138440,Location_D,55,Foggy,93.75
1618138440,Location_E,83,Sunny,89.19
1689546124,Location_A,283,Rainy,49.33
1689546124,Location_B,199,Sunny,72.16
1689546124,Location_C,112,Sunny,98.08
1689546124,Location_D,348,Foggy,44.62
1689546124,Location_E,489,Rainy,20.11
1631218143,Location_A,131,Sunny,71.61
1631218143,Location_B,45,Foggy,97.44
1631218143,Location_C,147,Rainy,20.42
1631218143,Location_D,491,Rainy,74.44
1631218143,Location_E,23,Cloudy,80.05
1689207226,Location_A,462,Snowy,59.26
1689207226,Location_B,467,Sunny,85.91
1689207226,Location_C,481,Snowy,23.4
1689207226,Location_D,441,Sunny,31.94
1689207226,Location_E,127,Snowy,75.6
1677313017,Location_A,357,Sunny,64.25
1677313017,Location_B,481,Rainy,22.96
1677313017,Location_C,261,Cloudy,26.94
1677313017,Location_D,425,Cloudy,89.15
1677313017,Location_E,353,Cloudy,46.63
1692236768,Location_A,224,Cloudy,28.25
1692236768,Location_B,303,Foggy,73.28
1692236768,Location_C,91,Foggy,70.01
1692236768,Location_D,356,Snowy,77.02
1692236768,Location_E,363,Cloudy,66.67
1642496482,Location_A,270,Snowy,25.84
1642496482,Location_B,481,Rainy,36.91
1642496482,Location_C,106,Sunny,54.5
1642496482,Location_D,376,Rainy,42.16
1642496482,Location_E,412,Sunny,33.59
1653867740,Location_A,299,Foggy,66.12
1653867740,Location_B,250,Snowy,95.01
1653867740,Location_C,133,Cloudy,26.49
1653867740,Location_D,250,Rainy,21.66
1653867740,Location_E,132,Sunny,45.82
1670092693,Location_A,270,Rainy,58.4
1670092693,Location_B,177,Cloudy,51.31
1670092693,Location_C,40,Cloudy,73.98
1670092693,Location_D,266,Sunny,97.26
1670092693,Location_E,175,Foggy,46.96
1617197322,Location_A,494,Snowy,41.0
1617197322,Location_B,139,Rainy,30.37
1617197322,Location_C,246,Cloudy,30.18
1617197322,Location_D,228,Foggy,44.59
1617197322,Location_E,231,Snowy,53.05
1656662272,Location_A,482,Cloudy,55.9
1656662272,Location_B,280,Foggy,45.19
1656662272,Location_C,25,Snowy,47.25
1656662272,Location_D,60,Rainy,72.08
1656662272,Location_E,388,Foggy,78.78
1671466263,Location_A,37,Rainy,26.6
1671466263,Location_B,173,Cloudy,73.3
1671466263,Location_C,378,Snowy,59.58
1671466263,Location_D,83,Sunny,61.43
1671466263,Location_E,121,Foggy,40.91
1642681474,Location_A,25,Sunny,67.48
1642681474,Location_B,496,Foggy,69.34
1642681474,Location_C,478,Cloudy,87.74
1642681474,Location_D,346,Rainy,70.89
1642681474,Location_E,273,Snowy,87.49
1675949658,Location_A,236,Snowy,55.67
1675949658,Location_B,414,Sunny,64.49
1675949658,Location_C,267,Rainy,83.05
1675949658,Location_D,399,Foggy,71.16
1675949658,Location_E,96,Rainy,40.26
1671668003,Location_A,287,Snowy,53.58
1671668003,Location_B,62,Cloudy,36.44
1671668003,Location_C,174,Snowy,51.5
1671668003,Location_D,206,Rainy,66.24
1671668003,Location_E,38,Sunny,94.33
1658769118,Location_A,368,Rainy,41.44
1658769118,Location_B,414,Cloudy,73.24
1658769118,Location_C,336,Cloudy,73.91
1658769118,Location_D,44,Foggy,57.08
1658769118,Location_E,500,Sunny,86.22
1633183425,Location_A,289,Cloudy,97.91
1633183425,Location_B,320,Sunny,38.13
1633183425,Location_C,195,Foggy,73.44
1633183425,Location_D,162,Snowy,37.84
1633183425,Location_E,0,Snowy,39.59
1650506750,Location_A,249,Sunny,94.82
1650506750,Location_B,26,Foggy,47.73
1650506750,Location_C,445,Cloudy,26.82
1650506750,Location_D,359,Sunny,23.1
1650506750,Location_E,298,Cloudy,67.68
1659954747,Location_A,318,Cloudy,99.21
1659954747,Location_B,439,Snowy,44.42
1659954747,Location_C,246,Foggy,97.14
1659954747,Location_D,165,Rainy,23.3
1659954747,Location_E,368,Sunny,76.77
1681193622,Location_A,449,Rainy,51.59
1681193622,Location_B,96,Snowy,22.67
1681193622,Location_C,233,Foggy,96.66
1681193622,Location_D,392,Sunny,30.12
1681193622,Location_E,398,Rainy,79.27
1637758262,Location_A,313,Sunny,65.32
1637758262,Location_B,198,Sunny,30.59
1637758262,Location_C,155,Sunny,36.39
1637758262,Location_D,159,Rainy,25.73
1637758262,Location_E,409,Snowy,93.19
1641212439,Location_A,367,Cloudy,26.29
1641212439,Location_B,337,Sunny,68.79
1641212439,Location_C,282,Foggy,67.79
1641212439,Location_D,240,Cloudy,90.82
1641212439,Location_E,226,Snowy,82.87
1617122714,Location_A,86,Cloudy,32.02
1617122714,Location_B,74,Cloudy,87.48
1617122714,Location_C,335,Snowy,74.82
1617122714,Location_D,185,Rainy,68.41
1617122714,Location_E,223,Sunny,32.41
1636940010,Location_A,215,Sunny,58.96
1636940010,Location_B,398,Rainy,58.44
1636940010,Location_C,215,Snowy,39.51
1636940010,Location_D,285,Foggy,65.81
1636940010,Location_E,126,Foggy,28.45
1644396106,Location_A,106,Foggy,48.03
1644396106,Location_B,407,Rainy,35.91
1644396106,Location_C,333,Rainy,72.25
